Symbol size,K,M,Backend,Input data (bytes),Time (ms),Raw Encode speed
65kB,4,2,isa_l_rs_vand,262144,0.02, 11915.64
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11397.57
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.06, 4228.13
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11915.64
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11915.64
65kB,4,2,isa_l_rs_vand,262144,0.02, 11915.64
65kB,4,2,isa_l_rs_vand,262144,0.02, 11397.57
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 11915.64
65kB,4,2,isa_l_rs_vand,262144,0.02, 10922.67
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 10922.67
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11397.57
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11397.57
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11915.64
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11915.64
65kB,4,2,isa_l_rs_vand,262144,0.02, 11397.57
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 11397.57
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 12483.05
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,isa_l_rs_vand,262144,0.02, 13107.20
65kB,4,2,chocolate_cloud_rs,262144,0.05, 5349.88
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 12483.05
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.03, 7943.76
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10082.46
65kB,4,2,chocolate_cloud_rs,262144,0.03, 9709.04
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 12483.05
65kB,4,2,chocolate_cloud_rs,262144,0.03, 8456.26
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.03, 9362.29
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.03, 8738.13
65kB,4,2,chocolate_cloud_rs,262144,0.03, 8738.13
65kB,4,2,chocolate_cloud_rs,262144,0.03, 8738.13
65kB,4,2,chocolate_cloud_rs,262144,0.03, 8738.13
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 12483.05
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10082.46
65kB,4,2,chocolate_cloud_rs,262144,0.03, 8192.00
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10082.46
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.03, 9362.29
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.05, 4946.11
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10082.46
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.03, 9709.04
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10082.46
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 10922.67
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10082.46
65kB,4,2,chocolate_cloud_rs,262144,0.03, 9709.04
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10082.46
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11915.64
65kB,4,2,chocolate_cloud_rs,262144,0.02, 11397.57
65kB,4,2,chocolate_cloud_rs,262144,0.07, 3495.25
65kB,4,2,chocolate_cloud_rs,262144,0.03, 10485.76
131kB,4,2,isa_l_rs_vand,524288,0.04, 12787.51
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 12192.74
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 14169.95
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 14169.95
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 12483.05
131kB,4,2,isa_l_rs_vand,524288,0.05, 10699.76
131kB,4,2,isa_l_rs_vand,524288,0.05, 9892.23
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13107.20
131kB,4,2,isa_l_rs_vand,524288,0.04, 13107.20
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 12192.74
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.05, 10922.67
131kB,4,2,isa_l_rs_vand,524288,0.05, 10280.16
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 12483.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13107.20
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13107.20
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 12483.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 12787.51
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 12483.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13443.28
131kB,4,2,isa_l_rs_vand,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.05, 9892.23
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12192.74
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12483.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12192.74
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12483.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12483.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.06, 9362.29
131kB,4,2,chocolate_cloud_rs,524288,0.06, 9039.45
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 11915.64
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12483.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 14169.95
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12483.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.05, 10485.76
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12192.74
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.05, 11155.06
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12192.74
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12483.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12483.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 12787.51
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 14169.95
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13107.20
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13797.05
131kB,4,2,chocolate_cloud_rs,524288,0.04, 13443.28
